id,userid,date
21298,69,1339167652
61631,36466,1387522197
90949,2479,1409343047
42207,3376,1365549334
54767,27007,1380476493
58551,34578,1384050250
58976,17935,1384502249
83471,539,1404288334
53064,11032,1379033562
68103,40751,1393139918
38032,20771,1361407253
68682,41033,1393574915
46489,26691,1370853740
70151,41655,1394875897
52013,27581,1377674117
38410,21325,1361930519
27838,10064,1349051293
25032,13565,1345815716
75832,45577,1400086467
77302,4164,1400543116
11714,6651,1317731820
84081,18334,1404288334
55314,29303,1381131279
71918,43076,1396551715
46239,24477,1370488913
61848,35099,1387915649
90705,36757,1409143486
90170,54325,1408597237
57133,20525,1383501171
51013,29106,1376389292
2659,1595,1287130632
87209,52590,1406050093
70786,41002,1395463067
82780,48994,1403684918
25571,13867,1346855995
73750,43556,1398237946
31612,16859,1353071457
4326,183,1292234268
44579,11279,1368375199
50610,6961,1375882417
62290,29600,1388716782
27388,2958,1348241003
39630,22147,1363570374
73675,44284,1398188161
21936,3856,1340178823
49029,27435,1374040549
54887,6673,1380605779
8673,909,1308209818
37996,16663,1361362851
43800,24182,1367387960
56650,31961,1382857586
75431,20228,1399754052
45274,6574,1369231401
18457,10354,1333558345
38860,21611,1362545371
38657,8401,1362289213
84397,49426,1404348970
86744,52280,1405630423
51179,29193,1376564770
62857,14188,1389364880
34023,18249,1357115293
49521,24486,1374557179
34168,749,1357343426
28493,2770,1349912263
11324,6398,1316591110
44244,22312,1367923659
10796,183,1314768480
64141,37874,1390648623
31740,3597,1353313367
64934,6861,1391320663
32766,16938,1354756196
18963,10674,1334644341
44819,25363,1368656675
78264,46425,1401403724
70497,42117,1395195722
67583,37976,1392677315
50558,28890,1375839287
69297,20929,1394102944
19204,8413,1335147935
50819,29018,1376170701
10953,5705,1315291481
91273,55155,1409714730
9954,5672,1312385886
51183,27998,1376571401
51071,339,1376445699
23462,7172,1343181708
70055,21998,1394782637
56424,31809,1382453208
72935,28825,1397535732
59897,35453,1385635812
42030,23964,1365370902
45148,13222,1369112741
20940,11634,1338483635
17839,6387,1332316017
86983,14896,1405882980
73751,31008,1398238545
15696,7828,1328261841
50493,6015,1375747969
88838,603,1407419090
30708,8632,1351768453
49166,16204,1374153555
64316,38025,1390805523
61149,36180,1386954261
7920,2456,1305303079
77896,46196,1401094513
90021,53970,1408498020
5152,1434,1296129432
69777,41129,1394544115
70379,37627,1395110520
86741,41773,1405628224
41504,5264,1364630667
66446,38232,1391743656
16791,9426,1330169753
77913,45794,1401115368
88294,5918,1406967156
86993,52444,1405894088
36966,20429,1359908369
77473,45942,1400669130
78066,43163,1401246954
9691,5558,1311689227
15367,8177,1327496792
5888,726,1298519643
50458,28131,1375692209
67649,40509,1392721655
79406,26338,1401618948
19667,2401,1335954571
14491,7897,1325399577
48546,6633,1373471503
68047,16694,1393065726
59403,8760,1385055409
60396,365,1386214166
79491,27686,1401701356
41674,23598,1364891844
59660,35265,1385383807
56616,31052,1382730301
59514,12492,1385206760
89710,10464,1408214178
73644,43908,1398164801
45157,17953,1369122393
54632,20483,1380269503
35426,3270,1357731759
74470,44745,1398855299
49383,19700,1374391308
81564,48289,1402590092
55958,31341,1381901940
32638,17399,1354589936
34243,14675,1357455948
86352,42567,1405334231
59013,23853,1384542021
81657,27380,1402656876
56031,31577,1381972991
86812,48420,1405687472
22946,12053,1342161615
6060,1808,1299018058
37226,20413,1360207882
42275,16087,1365587809
38634,1307,1362252503
1889,1167,1283466555
84463,44601,1404385013
77667,805,1400825878
36297,19893,1358960950
91832,55484,1410258042
56970,32160,1383227146
42432,3031,1365734981
14618,1381,1325746114
17224,3595,1331111041
10237,5808,1313225910
83798,7344,1404288334
42694,12899,1366070756
69796,41752,1394558214
72279,43206,1396908180
70545,40255,1395221824
86928,52403,1405833997
67742,31112,1392806498
14228,8113,1324372073
83725,5404,1404288334
49271,27340,1374235374
54871,30646,1380587718
87030,46297,1405927829
8396,4875,1307130657
34036,4498,1357130294
55685,31395,1381486777
27061,6750,1347786594
72092,41243,1396761735
87288,52600,1406100402
90718,69,1409148821
36333,20001,1359029975
64219,25395,1390724023
86796,52336,1405680611
51692,29483,1377251198
71376,42719,1396010682
50743,28964,1376036207
70455,4907,1395149301
58643,34656,1384164795
53525,3411,1379475650
75161,45172,1399490785
59355,28916,1385014560
69115,41358,1393983695
25924,2392,1347522497
55343,23660,1381162226
46343,26179,1370597260
54716,9216,1380373408
74295,44644,1398742064
48867,2325,1373907350
54734,30843,1380429865
49248,30,1374232966
22491,9254,1341318402
34055,485,1357182817
9363,4679,1310785148
62302,9733,1388730898
28126,5221,1349422763
73957,2902,1398394155
9817,5605,1312022686
44903,23719,1368753074
63947,5829,1390510941
27431,3826,1348246407
67683,40484,1392752772
57464,32481,1383915420
68245,16107,1393263812
84959,49804,1404897352
64904,930,1391278494
36062,7250,1358602200
82560,9174,1403521236
73305,43988,1397811461
31858,13020,1353467874
45355,21054,1369310078
47545,26221,1372229185
74441,14653,1398840878
45323,12318,1369287567
70657,40128,1395319908
84690,22468,1404677257
71570,6378,1396268846
90987,81,1409403418
56710,12244,1382954926
36324,16890,1359017535
63525,17492,1390126142
71703,14390,1396393228
46457,25450,1370825949
52965,30183,1378904832
55045,31019,1380769303
86502,31582,1405432962
52159,22571,1377833869
16231,9256,1329378184
28520,14768,1349950363
8556,174,1307707690
68645,36423,1393554698
61517,36403,1387391773
86771,52261,1405659063
23665,3136,1343473477
59745,11917,1385469607
23571,2795,1343308993
34145,36,1357300799
17587,9266,1331875251
44182,25164,1367856408
7869,175,1305179761
55839,31408,1381755675
91124,22452,1409568439
86441,51931,1405402100
84274,40575,1404288334
62088,36714,1388376352
70164,9229,1394900794
23820,1124,1343798553
54685,30796,1380323608
71865,42594,1396508480
42584,4603,1365932310
47823,27493,1372628555
54989,30975,1380701910
63518,4446,1390117442
29827,6178,1350478310
81468,48224,1402519026
75289,25433,1399600725
75578,45442,1399892572
25176,13612,1346130246
56261,31716,1382268851
60667,6884,1386521621
86309,48968,1405294706
91939,55556,1410350124
10287,5835,1313370880
74546,36004,1398925970
66220,7795,1391565970
75039,3424,1399380615
14957,8375,1326507995
36379,20069,1359090596
91554,1514,1409940553
91250,805,1409688373
34275,30,1357515494
55463,31221,1381285914
28122,7581,1349412539
30976,16548,1352192580
75012,41777,1399367447
16905,226,1330445780
84342,49393,1404296477
49901,10259,1374908551
31982,6000,1353649175
39105,21790,1362851919
36083,17275,1358662827
64552,5764,1390976829
32937,17626,1355016089
30987,16579,1352199480
39118,21729,1362867820
51649,29460,1377191721
55758,8127,1381627762
79760,22199,1401923679
47808,749,1372594228
52888,30133,1378810733
24888,12244,1345616158
61457,36373,1387348814
60239,442,1386058867
74704,36575,1399073659
33100,8783,1355212219
71272,16709,1395915093
3162,1845,1288970555
49525,28130,1374558381
49624,179,1374643045
92115,55675,1410489769
33749,18057,1356185981
83903,10322,1404288334
74651,25692,1399012028
52800,30097,1378730287
15599,8884,1328085260
55005,24577,1380711959
66436,38227,1391733992
42768,1118,1366168438
19265,10845,1335258356
32892,17579,1354922446
39390,21927,1363194455
5710,2517,1297903380
84583,27658,1404509117
59417,35161,1385070409
2066,1227,1284317165
49388,28281,1374400357
4669,1720,1294084819
25835,8196,1347354404
5703,3019,1297875780
18732,9426,1334151481
18265,10274,1333230128
12525,6681,1319781790
55199,14675,1380943905
25664,11456,1347026783
54361,2025,1380080169
17992,9586,1332639836
22940,12588,1342153513
29872,16046,1350540117
66200,39538,1391536947
68140,13047,1393173476
20932,11405,1338473135
75591,45450,1399901671
32038,17141,1353756279
30686,1764,1351749552
4718,2665,1294275627
87272,52644,1406096170
58705,34657,1384228742
30132,16175,1350972319
54363,30582,1380081669
38864,17774,1362547171
69919,39611,1394665955
53798,26206,1379718409
29633,12014,1350219935
28556,14886,1350018469
44310,25350,1367997361
82353,34670,1403295711
44337,6866,1368029931
24798,13362,1345456131
41756,23879,1364996444
66143,881,1391501596
34197,18373,1357369528
51039,29128,1376402856
17747,9975,1332185783
58841,34778,1384348491
81186,48033,1402313957
41878,13420,1365148766
53214,30260,1379313151
6485,3757,1300336830
91738,37381,1410174843
41525,142,1364663069
36822,8402,1359686217
23972,13020,1344127916
13773,7844,1323167388
8501,4936,1307513383
90489,54682,1408964746
63398,30676,1389940925
71260,30057,1395900071
25624,13893,1346944239
48350,22159,1373295923
21366,2669,1339167652
30726,13487,1351780156
64272,14417,1390785930
89849,7340,1408353100
88451,45063,1407129645
49138,24388,1374129698
33627,7290,1355981921
82719,48957,1403644069
89522,54102,1408015609
43019,24334,1366529273
86492,41988,1405428283
13787,7847,1323236255
32921,17615,1354986388
66669,30290,1391977797
50224,1600,1375339559
11985,6814,1318459542
73682,4575,1398199391
1906,229,1283493855
60802,35949,1386632565
32826,17574,1354841428
86199,26338,1405105234
61466,21674,1387354514
69875,41804,1394619373
69358,16462,1394161936
91986,35366,1410396952
8270,3801,1306647004
77892,46189,1401090899
59454,6720,1385113049
54999,27418,1380708837
63389,37447,1389931899
54788,3376,1380506612
57496,30487,1383967698
70152,41991,1394875897
73054,16074,1397605262
3129,582,1288934853
6680,3891,1300980289
63624,37575,1390232541
89130,12401,1407729114
88790,53594,1407394443
41704,23807,1364939264
60342,35672,1386160380
72625,43122,1397199202
6296,98,1299704439
58759,9716,1384275573
50331,28760,1375457246
60233,35626,1386055868
2164,1329,1284652715
14266,8134,1324460439
81050,11867,1402219901
72947,21922,1397541179
74239,44213,1398688948
58519,34573,1384005512
15608,8873,1328091564
56736,31980,1382980816
66445,16128,1391742140
19781,7842,1336121728
70086,41956,1394798746
77811,46126,1400996962
4803,2724,1294670159
87672,52878,1406413548
69304,41450,1394107805
77140,40917,1400391753
67610,40476,1392695713
30200,9394,1351058760
27487,11405,1348386584
2658,1574,1287125178
50771,851,1376088036
2061,285,1284282341
31132,7970,1352400149
74276,44633,1398718232
88716,49674,1407339015
72354,43250,1396954621
69743,41706,1394517552
9181,5335,1310141290
38962,3595,1362646860
3195,485,1289090562
25633,13898,1346961038
91764,55447,1410204864
45495,26092,1369560751
22617,12431,1341544967
21216,1381,1339058057
92195,660,1410567650
89816,54224,1408336209
72864,43561,1397471438
75395,44937,1399704197
15867,9043,1328680979
52024,9811,1377681837
45183,264,1369142495
23824,7172,1343800960
90863,6311,1409263990
19280,10853,1335272468
45465,26124,1369479064
86258,51993,1405205561
41370,1764,1364453619
66621,37499,1391928348
27510,14330,1348447796
87687,48554,1406436281
67064,16015,1392181918
36701,17188,1359522330
45404,25757,1369372215
66243,39564,1391586042
39099,21789,1362844118
18238,7156,1333177600
50668,183,1375965098
77509,45970,1400699056
17621,3269,1331925653
43200,16049,1366739200
51879,28903,1377561393
35868,19749,1358337169
86715,52304,1405609785
32293,14369,1354101754
77358,14703,1400584786
45052,16845,1368995566
49423,7290,1374432605
77538,6226,1400729597
8019,1945,1305710864
33993,18128,1357033929
45449,26108,1369450273
62066,36238,1388324135
54227,2316,1379995193
66869,39970,1392050916
31541,16815,1352980530
70049,41925,1394779034
39619,5522,1363549373
37449,20714,1360604308
10598,5951,1314109794
60807,21054,1386638578
47405,27255,1372079428
38006,21049,1361370651
37138,17576,1360125546
86342,52026,1405328620
77280,45453,1400518060
13424,6206,1322223769
54458,3919,1380141508
75356,40280,1399637756
45241,24357,1369213100
8281,4806,1306743061
87923,53057,1406636260
83656,3671,1404288334
87343,52673,1406137932
84318,12492,1404288334
7632,4477,1304574102
2480,1505,1286248784
30853,16515,1352003666
88664,6476,1407302225
13603,1513,1322696077
86764,24024,1405656273
50551,28881,1375828751
63573,3601,1390189221
46631,26784,1370999915
60599,20932,1386450479
72195,41650,1396851559
4976,1352,1295345497
45338,26017,1369295978
19831,11108,1336216551
54296,28524,1380021018
14751,8427,1326091991
14194,7521,1324295819
49397,7290,1374404880
36013,11921,1358502296
39767,21755,1363696634
59667,21793,1385394013
92120,55657,1410493410
32569,17403,1354502629
60707,30125,1386568666
19445,686,1335541649
9484,98,1311091333
90521,45263,1409013647
67448,603,1392535717
24878,1977,1345604458
72650,5536,1397211478
62722,37030,1389238032
64671,10747,1391077651
28496,3269,1349919763
31404,16750,1352809756
32114,17167,1353891590
49430,21599,1374441654
34377,18477,1357653342
28559,14845,1350021469
88129,2040,1406798355
52150,29705,1377823070
49795,3836,1374803300
74805,35010,1399196164
74764,44922,1399147672
49171,7259,1374157774
39088,6833,1362832418
25009,919,1345782715
57299,32408,1383726823
37053,20475,1360021071
81311,45671,1402403475
15293,8702,1327349939
70007,3025,1394738431
52402,29868,1378205642
